ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
KEN,Kenya,urban,Hygiene,2013,44.82677,4978380.307,Basic service
KEN,Kenya,total,Sanitation,2013,4.2142,1887642.117,Basic service
KEN,Kenya,rural,Sanitation,2013,2.13554,719389.71,Basic service
KEN,Kenya,urban,Sanitation,2013,10.51928,1168252.35,Basic service
KEN,Kenya,total,Hygiene,2013,28.35101,12699089.93,Limited service
KEN,Kenya,rural,Hygiene,2013,27.39299,9227752.498,Limited service
KEN,Kenya,urban,Hygiene,2013,31.25692,3471337.643,Limited service
KEN,Kenya,total,Sanitation,2013,22.05807,9880329.698,Limited service
KEN,Kenya,rural,Sanitation,2013,14.81869,4991904.131,Limited service
KEN,Kenya,urban,Sanitation,2013,44.01679,4888425.597,Limited service
KEN,Kenya,total,Drinking water,2013,8.11373,3634330.241,Limited service
KEN,Kenya,rural,Drinking water,2013,9.49022,3196926.102,Limited service
KEN,Kenya,urban,Drinking water,2013,3.93851,437404.2331,Limited service
KEN,Kenya,total,Hygiene,2013,34.47812,15443565.9,No handwashing facility
KEN,Kenya,rural,Hygiene,2013,37.96015,12787464.71,No handwashing facility
KEN,Kenya,urban,Hygiene,2013,23.91631,2656102.056,No handwashing facility
KEN,Kenya,total,Sanitation,2013,11.14253,4991001.816,Open defecation
KEN,Kenya,rural,Sanitation,2013,14.23307,4794629.603,Open defecation
KEN,Kenya,urban,Sanitation,2013,1.76819,196372.3676,Open defecation
KEN,Kenya,total,Drinking water,2013,22.96771,10287781.87,Surface water
KEN,Kenya,rural,Drinking water,2013,29.04788,9785226.684,Surface water
KEN,Kenya,urban,Drinking water,2013,4.52515,502555.4945,Surface water
KEN,Kenya,total,Sanitation,2013,28.69057,12851184.53,Safely managed service
KEN,Kenya,rural,Sanitation,2013,29.89224,10069665.14,Safely managed service
KEN,Kenya,urban,Sanitation,2013,25.0456,2781519.646,Safely managed service
KEN,Kenya,total,Sanitation,2013,33.89464,15182209.89,Unimproved
KEN,Kenya,rural,Sanitation,2013,38.92046,13110959.42,Unimproved
KEN,Kenya,urban,Sanitation,2013,18.65013,2071250.036,Unimproved
KEN,Kenya,total,Drinking water,2013,12.15546,5444717.697,Unimproved
KEN,Kenya,rural,Drinking water,2013,14.64499,4933392.204,Unimproved
KEN,Kenya,urban,Drinking water,2013,4.60412,511324.8313,Unimproved
KEN,Kenya,total,Drinking water,2014,57.45347,26331996.91,At least basic
KEN,Kenya,rural,Drinking water,2014,47.53272,16290702.07,At least basic
KEN,Kenya,urban,Drinking water,2014,86.86801,10041294.27,At least basic
KEN,Kenya,total,Hygiene,2014,37.21434,17056023.29,Basic service
KEN,Kenya,rural,Hygiene,2014,34.64686,11874382.74,Basic service
KEN,Kenya,urban,Hygiene,2014,44.82677,5181640.12,Basic service
KEN,Kenya,total,Sanitation,2014,4.29492,1968440.524,Basic service
KEN,Kenya,rural,Sanitation,2014,2.14515,735198.5052,Basic service
KEN,Kenya,urban,Sanitation,2014,10.66887,1233241.999,Basic service
KEN,Kenya,total,Hygiene,2014,28.36751,13001359.36,Limited service
KEN,Kenya,rural,Hygiene,2014,27.39299,9388291.852,Limited service
KEN,Kenya,urban,Hygiene,2014,31.25692,3613067.161,Limited service
KEN,Kenya,total,Sanitation,2014,22.30411,10222390.26,Limited service
KEN,Kenya,rural,Sanitation,2014,14.94406,5121718.024,Limited service
KEN,Kenya,urban,Sanitation,2014,44.12631,5100672.073,Limited service
KEN,Kenya,total,Drinking water,2014,8.18346,3750632.595,Limited service
KEN,Kenya,rural,Drinking water,2014,9.62729,3299524.083,Limited service
KEN,Kenya,urban,Drinking water,2014,3.90257,451108.3836,Limited service
KEN,Kenya,total,Hygiene,2014,34.41815,15774480.21,No handwashing facility
KEN,Kenya,rural,Hygiene,2014,37.96015,13009933.98,No handwashing facility
KEN,Kenya,urban,Hygiene,2014,23.91631,2764546.725,No handwashing facility
KEN,Kenya,total,Sanitation,2014,10.60689,4861336.359,Open defecation
KEN,Kenya,rural,Sanitation,2014,13.6218,4668545.104,Open defecation
KEN,Kenya,urban,Sanitation,2014,1.66785,192791.0701,Open defecation
KEN,Kenya,total,Drinking water,2014,22.52662,10324369.56,Surface water
KEN,Kenya,rural,Drinking water,2014,28.54192,9782061.554,Surface water
KEN,Kenya,urban,Drinking water,2014,4.69155,542307.6209,Surface water
KEN,Kenya,total,Sanitation,2014,29.00193,13292124.69,Safely managed service
KEN,Kenya,rural,Sanitation,2014,30.23067,10360839.82,Safely managed service
KEN,Kenya,urban,Sanitation,2014,25.35877,2931284.477,Safely managed service
KEN,Kenya,total,Sanitation,2014,33.79215,15487571.1,Unimproved
KEN,Kenya,rural,Sanitation,2014,39.05832,13386306.53,Unimproved
KEN,Kenya,urban,Sanitation,2014,18.1782,2101264.332,Unimproved
KEN,Kenya,total,Drinking water,2014,11.83645,5424863.928,Unimproved
KEN,Kenya,rural,Drinking water,2014,14.29807,4900320.29,Unimproved
KEN,Kenya,urban,Drinking water,2014,4.53787,524543.7272,Unimproved
KEN,Kenya,total,Drinking water,2015,58.14116,27240000.39,At least basic
KEN,Kenya,rural,Drinking water,2015,48.24872,16805188.83,At least basic
KEN,Kenya,urban,Drinking water,2015,86.80374,10434812.16,At least basic
KEN,Kenya,total,Hygiene,2015,37.25882,17456311.71,Basic service
KEN,Kenya,rural,Hygiene,2015,34.64686,12067616.59,Basic service
KEN,Kenya,urban,Hygiene,2015,44.82677,5388695.416,Basic service
KEN,Kenya,total,Sanitation,2015,4.37796,2051140.617,Basic service
KEN,Kenya,rural,Sanitation,2015,2.15477,750513.5922,Basic service
KEN,Kenya,urban,Sanitation,2015,10.81948,1300627.027,Basic service
KEN,Kenya,total,Hygiene,2015,28.3844,13298512.12,Limited service
KEN,Kenya,rural,Hygiene,2015,27.39299,9541069.127,Limited service
KEN,Kenya,urban,Hygiene,2015,31.25692,3757443.202,Limited service
KEN,Kenya,total,Sanitation,2015,22.55182,10565862.95,Limited service
KEN,Kenya,rural,Sanitation,2015,15.06894,5248561.418,Limited service
KEN,Kenya,urban,Sanitation,2015,44.23287,5317301.835,Limited service
KEN,Kenya,total,Drinking water,2015,8.251,3865714.943,Limited service
KEN,Kenya,rural,Drinking water,2015,9.76417,3400892.593,Limited service
KEN,Kenya,urban,Drinking water,2015,3.8667,464822.3743,Limited service
KEN,Kenya,total,Hygiene,2015,34.35678,16096664.92,No handwashing facility
KEN,Kenya,rural,Hygiene,2015,37.96015,13221646.86,No handwashing facility
KEN,Kenya,urban,Hygiene,2015,23.91631,2875016.389,No handwashing facility
KEN,Kenya,total,Sanitation,2015,10.07448,4720041.61,Open defecation
KEN,Kenya,rural,Sanitation,2015,13.01053,4531609.101,Open defecation
KEN,Kenya,urban,Sanitation,2015,1.56751,188432.5161,Open defecation
KEN,Kenya,total,Drinking water,2015,22.08895,10349001.77,Surface water
KEN,Kenya,rural,Drinking water,2015,28.03597,9765021.781,Surface water
KEN,Kenya,urban,Drinking water,2015,4.85794,583980.014,Surface water
KEN,Kenya,total,Sanitation,2015,29.31343,13733780.39,Safely managed service
KEN,Kenya,rural,Sanitation,2015,30.56958,10647484.95,Safely managed service
KEN,Kenya,urban,Sanitation,2015,25.67387,3086295.614,Safely managed service
KEN,Kenya,total,Sanitation,2015,33.68231,15780662.53,Unimproved
KEN,Kenya,rural,Sanitation,2015,39.19619,13652162.94,Unimproved
KEN,Kenya,urban,Sanitation,2015,17.70627,2128498.022,Unimproved
KEN,Kenya,total,Drinking water,2015,11.51889,5396770.901,Unimproved
KEN,Kenya,rural,Drinking water,2015,13.95114,4859228.8,Unimproved
KEN,Kenya,urban,Drinking water,2015,4.47162,537540.4567,Unimproved
KEN,Kenya,total,Drinking water,2016,58.82594,28174492.09,At least basic
KEN,Kenya,rural,Drinking water,2016,48.96492,17329550.22,At least basic
KEN,Kenya,urban,Drinking water,2016,86.7394,10844942.75,At least basic
KEN,Kenya,total,Hygiene,2016,37.30432,17866783.34,Basic service
KEN,Kenya,rural,Hygiene,2016,34.64686,12262136.54,Basic service
KEN,Kenya,urban,Hygiene,2016,44.82677,5604647.48,Basic service
KEN,Kenya,total,Sanitation,2016,4.4634,2137728.82,Basic service
KEN,Kenya,rural,Sanitation,2016,2.1644,766020.5592,Basic service
KEN,Kenya,urban,Sanitation,2016,10.97112,1371708.119,Basic service
KEN,Kenya,total,Hygiene,2016,28.40167,13602885.49,Limited service
KEN,Kenya,rural,Hygiene,2016,27.39299,9694863.231,Limited service
KEN,Kenya,urban,Hygiene,2016,31.25692,3908022.805,Limited service
KEN,Kenya,total,Sanitation,2016,22.80115,10920535.41,Limited service
KEN,Kenya,rural,Sanitation,2016,15.19333,5377189.15,Limited service
KEN,Kenya,urban,Sanitation,2016,44.33648,5543346.478,Limited service
KEN,Kenya,total,Drinking water,2016,8.31629,3983058.762,Limited service
KEN,Kenya,rural,Drinking water,2016,9.90085,3504084.969,Limited service
KEN,Kenya,urban,Drinking water,2016,3.8309,478974.0166,Limited service
KEN,Kenya,total,Hygiene,2016,34.29401,16425001.17,No handwashing facility
KEN,Kenya,rural,Hygiene,2016,37.96015,13434768.81,No handwashing facility
KEN,Kenya,urban,Hygiene,2016,23.91631,2990232.722,No handwashing facility
KEN,Kenya,total,Sanitation,2016,9.54543,4571752.83,Open defecation
KEN,Kenya,rural,Sanitation,2016,12.39925,4388314.939,Open defecation
KEN,Kenya,urban,Sanitation,2016,1.46716,183438.1809,Open defecation
KEN,Kenya,total,Drinking water,2016,21.65491,10371546.35,Surface water
KEN,Kenya,rural,Drinking water,2016,27.53002,9743360.286,Surface water
KEN,Kenya,urban,Drinking water,2016,5.02433,628186.707,Surface water
KEN,Kenya,total,Sanitation,2016,29.6251,14188843.1,Safely managed service
KEN,Kenya,rural,Sanitation,2016,30.90896,10939226.08,Safely managed service
KEN,Kenya,urban,Sanitation,2016,25.99091,3249617.679,Safely managed service
KEN,Kenya,total,Sanitation,2016,33.56492,16075809.93,Unimproved
KEN,Kenya,rural,Sanitation,2016,39.33405,13921017.25,Unimproved
KEN,Kenya,urban,Sanitation,2016,17.23434,2154792.501,Unimproved
KEN,Kenya,total,Drinking water,2016,11.20286,5365572.796,Unimproved
KEN,Kenya,rural,Drinking water,2016,13.60422,4814772.527,Unimproved
KEN,Kenya,urban,Drinking water,2016,4.40537,550799.5237,Unimproved
KEN,Kenya,total,Drinking water,2017,59.50757,29127848.03,At least basic
KEN,Kenya,rural,Drinking water,2017,49.68132,17858710.45,At least basic
KEN,Kenya,urban,Drinking water,2017,86.67499,11269138.37,At least basic
KEN,Kenya,total,Hygiene,2017,37.35085,18282543.4,Basic service
KEN,Kenya,rural,Hygiene,2017,34.64686,12454344.85,Basic service
KEN,Kenya,urban,Hygiene,2017,44.82677,5828199.027,Basic service
KEN,Kenya,total,Sanitation,2017,4.55127,2227763.513,Basic service
KEN,Kenya,rural,Sanitation,2017,2.17405,781495.0123,Basic service
KEN,Kenya,urban,Sanitation,2017,11.12377,1446268.618,Basic service
KEN,Kenya,total,Hygiene,2017,28.41933,13910730.71,Limited service
KEN,Kenya,rural,Hygiene,2017,27.39299,9846829.674,Limited service
KEN,Kenya,urban,Hygiene,2017,31.25692,4063901.395,Limited service
KEN,Kenya,total,Sanitation,2017,23.05206,11283554.94,Limited service
KEN,Kenya,rural,Sanitation,2017,15.31724,5506016.314,Limited service
KEN,Kenya,urban,Sanitation,2017,44.43712,5777538.96,Limited service
KEN,Kenya,total,Drinking water,2017,8.37928,4101503.878,Limited service
KEN,Kenya,rural,Drinking water,2017,10.03733,3608070.802,Limited service
KEN,Kenya,urban,Drinking water,2017,3.79517,493433.1699,Limited service
KEN,Kenya,total,Hygiene,2017,34.22983,16754863.05,No handwashing facility
KEN,Kenya,rural,Hygiene,2017,37.96015,13645358.07,No handwashing facility
KEN,Kenya,urban,Hygiene,2017,23.91631,3109503.586,No handwashing facility
KEN,Kenya,total,Sanitation,2017,9.01991,4415079.15,Open defecation
KEN,Kenya,rural,Sanitation,2017,11.78798,4237370.481,Open defecation
KEN,Kenya,urban,Sanitation,2017,1.36682,177708.7634,Open defecation
KEN,Kenya,total,Drinking water,2017,21.22469,10389090.87,Surface water
KEN,Kenya,rural,Drinking water,2017,27.02407,9714214.546,Surface water
KEN,Kenya,urban,Drinking water,2017,5.19072,674876.5513,Surface water
KEN,Kenya,total,Sanitation,2017,29.93693,14653569.79,Safely managed service
KEN,Kenya,rural,Sanitation,2017,31.24881,11232864.14,Safely managed service
KEN,Kenya,urban,Sanitation,2017,26.30988,3420706.005,Safely managed service
KEN,Kenya,total,Sanitation,2017,33.43982,16368169.56,Unimproved
KEN,Kenya,rural,Sanitation,2017,39.47192,14188786.03,Unimproved
KEN,Kenya,urban,Sanitation,2017,16.76241,2179381.671,Unimproved
KEN,Kenya,total,Drinking water,2017,10.88845,5329694.224,Unimproved
KEN,Kenya,rural,Drinking water,2017,13.25729,4765536.2,Unimproved
KEN,Kenya,urban,Drinking water,2017,4.33913,564155.9094,Unimproved
KEN,Kenya,total,Drinking water,2018,60.18618,30064983.95,At least basic
KEN,Kenya,rural,Drinking water,2018,50.39791,18370505.56,At least basic
KEN,Kenya,urban,Drinking water,2018,86.6105,11694477.56,At least basic
KEN,Kenya,total,Hygiene,2018,37.39849,18681781.26,Basic service
KEN,Kenya,rural,Hygiene,2018,34.64686,12629100.85,Basic service
KEN,Kenya,urban,Hygiene,2018,44.82677,6052679.833,Basic service
KEN,Kenya,total,Sanitation,2018,4.64174,2318704.083,Basic service
KEN,Kenya,rural,Sanitation,2018,2.18371,795980.944,Basic service
KEN,Kenya,urban,Sanitation,2018,11.27744,1522723.102,Basic service
KEN,Kenya,total,Hygiene,2018,28.43741,14205426.13,Limited service
KEN,Kenya,rural,Hygiene,2018,27.39299,9984997.721,Limited service
KEN,Kenya,urban,Hygiene,2018,31.25692,4220427.94,Limited service
KEN,Kenya,total,Sanitation,2018,23.30481,11641522.13,Limited service
KEN,Kenya,rural,Sanitation,2018,15.44066,5628262.423,Limited service
KEN,Kenya,urban,Sanitation,2018,44.53482,6013259.465,Limited service
KEN,Kenya,total,Drinking water,2018,8.43988,4215997.064,Limited service
KEN,Kenya,rural,Drinking water,2018,10.17361,3708373.596,Limited service
KEN,Kenya,urban,Drinking water,2018,3.75951,507623.2898,Limited service
KEN,Kenya,total,Hygiene,2018,34.1641,17066097.06,No handwashing facility
KEN,Kenya,rural,Hygiene,2018,37.96015,13836826.04,No handwashing facility
KEN,Kenya,urban,Hygiene,2018,23.91631,3229270.235,No handwashing facility
KEN,Kenya,total,Sanitation,2018,8.49797,4245018.835,Open defecation
KEN,Kenya,rural,Sanitation,2018,11.17671,4074013.859,Open defecation
KEN,Kenya,urban,Sanitation,2018,1.26648,171004.7782,Open defecation
KEN,Kenya,total,Drinking water,2018,20.79829,10389434.92,Surface water
KEN,Kenya,rural,Drinking water,2018,26.51811,9666097.417,Surface water
KEN,Kenya,urban,Drinking water,2018,5.35711,723337.0338,Surface water
KEN,Kenya,total,Sanitation,2018,30.2489,15110324.24,Safely managed service
KEN,Kenya,rural,Sanitation,2018,31.58914,11514534.58,Safely managed service
KEN,Kenya,urban,Sanitation,2018,26.63078,3595789.113,Safely managed service
KEN,Kenya,total,Sanitation,2018,33.30658,16637734.7,Unimproved
KEN,Kenya,rural,Sanitation,2018,39.60978,14438132.23,Unimproved
KEN,Kenya,urban,Sanitation,2018,16.29047,2199601.49,Unimproved
KEN,Kenya,total,Drinking water,2018,10.57565,5282888.064,Unimproved
KEN,Kenya,rural,Drinking water,2018,12.91037,4705947.431,Unimproved
KEN,Kenya,urban,Drinking water,2018,4.27288,576940.1167,Unimproved
KEN,Kenya,total,Drinking water,2019,60.86078,31009451.55,At least basic
KEN,Kenya,rural,Drinking water,2019,51.11471,18879850.47,At least basic
KEN,Kenya,urban,Drinking water,2019,86.54595,12129602.07,At least basic
KEN,Kenya,total,Hygiene,2019,37.44705,19079814.11,Basic service
KEN,Kenya,rural,Hygiene,2019,34.64686,12797246.22,Basic service
KEN,Kenya,urban,Hygiene,2019,44.82677,6282568.54,Basic service
KEN,Kenya,total,Sanitation,2019,4.73468,2412388.931,Basic service
KEN,Kenya,rural,Sanitation,2019,2.19338,810150.2072,Basic service
KEN,Kenya,urban,Sanitation,2019,11.43214,1602238.896,Basic service
KEN,Kenya,total,Hygiene,2019,28.45584,14498664,Limited service
KEN,Kenya,rural,Hygiene,2019,27.39299,10117939.19,Limited service
KEN,Kenya,urban,Hygiene,2019,31.25692,4380725.32,Limited service
KEN,Kenya,total,Sanitation,2019,23.55876,12003532.02,Limited service
KEN,Kenya,rural,Sanitation,2019,15.56359,5748603.749,Limited service
KEN,Kenya,urban,Sanitation,2019,44.62956,6254928.599,Limited service
KEN,Kenya,total,Drinking water,2019,8.49814,4329925.593,Limited service
KEN,Kenya,rural,Drinking water,2019,10.30969,3808010.504,Limited service
KEN,Kenya,urban,Drinking water,2019,3.72392,521915.2628,Limited service
KEN,Kenya,total,Hygiene,2019,34.09711,17372972.33,No handwashing facility
KEN,Kenya,rural,Hygiene,2019,37.96015,14021051.21,No handwashing facility
KEN,Kenya,urban,Hygiene,2019,23.91631,3351922.148,No handwashing facility
KEN,Kenya,total,Sanitation,2019,7.97997,4065911.258,Open defecation
KEN,Kenya,rural,Sanitation,2019,10.56544,3902474.938,Open defecation
KEN,Kenya,urban,Sanitation,2019,1.16614,163436.4937,Open defecation
KEN,Kenya,total,Drinking water,2019,20.37634,10382043.12,Surface water
KEN,Kenya,rural,Drinking water,2019,26.01216,9607913.2,Surface water
KEN,Kenya,urban,Drinking water,2019,5.5235,774130.3554,Surface water
KEN,Kenya,total,Sanitation,2019,30.56111,15571330.23,Safely managed service
KEN,Kenya,rural,Sanitation,2019,31.92995,11793721.82,Safely managed service
KEN,Kenya,urban,Sanitation,2019,26.95363,3777608.974,Safely managed service
KEN,Kenya,total,Sanitation,2019,33.16547,16898287.49,Unimproved
KEN,Kenya,rural,Sanitation,2019,39.74765,14681285.32,Unimproved
KEN,Kenya,urban,Sanitation,2019,15.81854,2217003.039,Unimproved
KEN,Kenya,total,Drinking water,2019,10.26473,5230029.733,Unimproved
KEN,Kenya,rural,Drinking water,2019,12.56344,4640461.83,Unimproved
KEN,Kenya,urban,Drinking water,2019,4.20663,589568.3102,Unimproved
KEN,Kenya,total,Drinking water,2020,61.53187,31987821.3,At least basic
KEN,Kenya,rural,Drinking water,2020,51.83171,19401831.32,At least basic
KEN,Kenya,urban,Drinking water,2020,86.48133,12585990.35,At least basic
KEN,Kenya,total,Hygiene,2020,37.49672,19492964.93,Basic service
KEN,Kenya,rural,Hygiene,2020,34.64686,12969137.61,Basic service
KEN,Kenya,urban,Hygiene,2020,44.82677,6523827.557,Basic service
KEN,Kenya,total,Sanitation,2020,4.83033,2511084.673,Basic service
KEN,Kenya,rural,Sanitation,2020,2.20306,824655.9785,Basic service
KEN,Kenya,urban,Sanitation,2020,11.58785,1686428.863,Basic service
KEN,Kenya,total,Hygiene,2020,28.4747,14802793.21,Limited service
KEN,Kenya,rural,Hygiene,2020,27.39299,10253842.38,Limited service
KEN,Kenya,urban,Hygiene,2020,31.25692,4548951.02,Limited service
KEN,Kenya,total,Sanitation,2020,23.81446,12380135.13,Limited service
KEN,Kenya,rural,Sanitation,2020,15.68603,5871651.691,Limited service
KEN,Kenya,urban,Sanitation,2020,44.72134,6508483.558,Limited service
KEN,Kenya,total,Drinking water,2020,8.5539,4446810.933,Limited service
KEN,Kenya,rural,Drinking water,2020,10.44557,3910023.126,Limited service
KEN,Kenya,urban,Drinking water,2020,3.6884,536787.8741,Limited service
KEN,Kenya,total,Hygiene,2020,34.02858,17690022.59,No handwashing facility
KEN,Kenya,rural,Hygiene,2020,37.96015,14209380.63,No handwashing facility
KEN,Kenya,urban,Hygiene,2020,23.91631,3480640.432,No handwashing facility
KEN,Kenya,total,Sanitation,2020,7.46587,3881188.401,Open defecation
KEN,Kenya,rural,Sanitation,2020,9.95417,3726079.109,Open defecation
KEN,Kenya,urban,Sanitation,2020,1.06579,155109.3549,Open defecation
KEN,Kenya,total,Drinking water,2020,19.95863,10375649.2,Surface water
KEN,Kenya,rural,Drinking water,2020,25.50621,9547575.818,Surface water
KEN,Kenya,urban,Drinking water,2020,5.68989,828073.5483,Surface water
KEN,Kenya,total,Sanitation,2020,30.87349,16049824.52,Safely managed service
KEN,Kenya,rural,Sanitation,2020,32.27123,12079884.23,Safely managed service
